T [K],(k/t)_xx [W/m.K.ps],(k/t)_yy [W/m.K.ps],(k/t)_zz [W/m.K.ps],(k/t)_yz [W/m.K.ps],(k/t)_xz [W/m.K.ps],(k/t)_xy [W/m.K.ps],(k/t)_iso [W/m.K.ps],(t^CRTA)_xx [ps],(t^CRTA)_yy [ps],(t^CRTA)_zz [ps],(t^CRTA)_yz [ps],(t^CRTA)_xz [ps],(t^CRTA)_xy [ps],(t^CRTA)_iso [ps],k_xx [W/m.K],k_yy [W/m.K],k_zz [W/m.K],k_yz [W/m.K],k_xz [W/m.K],k_xy [W/m.K],k_iso [W/m.K]
630.0,0.42298060777975427,0.21609368287012096,0.49878519853849174,-3.434158351838592e-19,0.0,0.0,0.37928649639612233,1.8378190501860476,2.0786753162015263,2.0711472464803595,3.2142951377230222,0.0,0.0,1.985840989519749,0.7773618188369051,0.4491886045692011,1.0330575905381567,-1.1038398492485695e-18,0.0,0.0,0.7532026713147543
640.0,0.4230512487264788,0.21613500166279295,0.49886354269127453,-3.434332986238244e-19,0.0,0.0,0.37934993102684883,1.8088860976409598,2.045946500555824,2.0385081025589447,3.163743571125342,0.0,0.0,1.9545625859980136,0.7652515224109754,0.44220065029961847,1.0169373738474232,-1.0865348906314942e-18,0.0,0.0,0.7414631821860057
650.0,0.42311867410635906,0.2161744421615379,0.4989383211069319,-3.4344996407620705e-19,0.0,0.0,0.3794104791249429,1.780853213122602,2.0142360225448224,2.006885788027609,3.114762253695645,0.0,0.0,1.9242578905157899,0.7535122503144847,0.4354263485553018,1.0013122257318574,-1.0697649841376951e-18,0.0,0.0,0.7300836082005479
660.0,0.42318307588200227,0.21621211631115586,0.4990097466176803,-3.4346587940318463e-19,0.0,0.0,0.3794683129369461,1.7536788999258979,1.9834969216242644,1.9762333375023409,3.067278931665567,0.0,0.0,1.8948819717514835,0.7421272309800074,0.42885606712104507,0.9861596970044559,-1.0535056556393747e-18,0.0,0.0,0.7190476650351695
670.0,0.4232446319222959,0.21624812785361738,0.4990780164327817,-3.4348108893350697e-19,0.0,0.0,0.379523592069565,1.7273241816345763,1.9536850902099452,1.9465066441436107,3.0212257291430955,0.0,0.0,1.8663926301080036,0.7310806874664072,0.42248074317342627,0.9714586749324239,-1.0377339033599992e-18,0.0,0.0,0.7083400351907524
680.0,0.42330350722440696,0.2162825730376921,0.4991433134928418,-3.4349563377079837e-19,0.0,0.0,0.3795764645849803,1.7017524130838972,1.9247590596154422,1.9176642447323597,2.9765388206585306,0.0,0.0,1.8387501925767522,0.7203577648860114,0.41629184189123647,0.9571892852824578,-1.0224280886454867e-18,0.0,0.0,0.6979462973532352
690.0,0.4233598550141004,0.21631554125809663,0.49920580768928047,-3.4350955207094904e-19,0.0,0.0,0.3796270679871592,1.6769291081332485,1.896679805032373,1.8896671239075846,2.9331581327367506,0.0,0.0,1.8119173258662897,0.7099444640882168,0.4102813186188789,0.9433328028541654,-1.0075678363296625e-18,0.0,0.0,0.6878528618537537
700.0,0.42341381773800646,0.21634711563203227,0.4992656569640869,-3.4352287929207402e-19,0.0,0.0,0.37967553011137517,1.6528217825257465,1.8694105676006183,1.8624785355961744,2.891027071531226,0.0,0.0,1.7858588659211467,0.6998275809797634,0.40444158423243404,0.9298715696559345,-9.931339437237395e-19,0.0,0.0,0.6780469116227107
710.0,0.42346552795978515,0.2163773735200174,0.4993230083030805,-3.4353564842010265e-19,0.0,0.0,0.3797219699276277,1.6293998103113165,1.8429166918420405,1.8360638398942648,2.8500922738971126,0.0,0.0,1.7605416621735008,0.6899946509310554,0.39876547339698,0.9167889199725099,-9.791082973703694e-19,0.0,0.0,0.6685163481001818
720.0,0.4235151091706621,0.21640638699707057,0.499377998634288,-3.435478901726749e-19,0.0,0.0,0.37976649826734027,1.6066342924834742,1.8171654769281413,1.810390353858365,2.810303379578507,0.0,0.0,1.7359344350596642,0.6804338977784681,0.3932462154378277,0.9040691116566109,-9.65473796799334e-19,0.0,0.0,0.6592497416243023
730.0,0.42356267652355206,0.2164342232795722,0.4994307556416472,-3.4355963318368903e-19,0.0,0.0,0.3798092184815905,1.584497936631733,1.7921260404241481,1.7854272148383035,2.7716128224454133,0.0,0.0,1.7120076454985473,0.6711341869857824,0.3878774075782957,0.8916972630498554,-9.522142846065552e-19,0.0,0.0,0.6502362858713112
740.0,0.4236083374988826,0.21646094511250027,0.49948139850302015,-3.435709041705808e-19,0.0,0.0,0.3798502270381343,1.5629649465443005,1.7677691933024249,1.7611452551359885,2.733975638943993,0.0,0.0,1.688733375173817,0.6620849825746611,0.38265299032300504,0.8796592950022817,-9.39314482252329e-19,0.0,0.0,0.6414657559666492
750.0,0.4236521925092729,0.21648661112118275,0.4995300385604511,-3.435817280861419e-19,0.0,0.0,0.37988961406363553,1.5420109208121426,1.7440673251501204,1.737516886907227,2.6973492921233104,0.0,0.0,1.6660852165881865,0.653276307475307,0.37756722478893556,0.8679418775162021,-9.267599310396586e-19,0.0,0.0,0.6329284699268148
760.0,0.42369433544940305,0.2165112761312283,0.4995767799296755,-3.43592128256501e-19,0.0,0.0,0.37992746383676895,1.5216127595877256,1.720994298611801,1.7145159963407632,2.661693509778035,0.0,0.0,1.6440381719695618,0.6446987069848538,0.37261467180700925,0.8565323805898377,-9.14536937791151e-19,0.0,0.0,0.6246152531272335
